(aco-env) sepehr@sepehr-HP-Laptop:~/VS Code$ "/home/sepehr/VS Code/aco-env/bin/python" "/home/sepehr/VS Code/Project/F- GA_LoadSet2_Freq.py"
Generation 144: Weight = 20200666.67
Generation 145: Weight = 20200666.67
Generation 146: Weight = 20200666.66
Generation 147: Weight = 20200666.66
Generation 148: Weight = 20200662.32
Generation 149: Weight = 20200662.31
Generation 150: Weight = 20200662.30
Generation 151: Weight = 20200662.29
Generation 152: Weight = 20200662.29
Generation 153: Weight = 20200662.28
Generation 154: Weight = 20200659.41
Generation 155: Weight = 20200659.40
Generation 156: Weight = 20200659.40
Generation 157: Weight = 20200659.39
Generation 158: Weight = 20200659.39
Generation 159: Weight = 20200659.38
Generation 160: Weight = 20200659.38
Generation 161: Weight = 20200659.37
Generation 162: Weight = 20200659.37
Generation 163: Weight = 20200659.36
Generation 164: Weight = 20200659.36
Generation 165: Weight = 20200658.84
Generation 166: Weight = 20200658.84
Generation 167: Weight = 20200658.84
Generation 168: Weight = 20200658.84
Generation 169: Weight = 20200658.84
Generation 170: Weight = 20200658.84
Generation 171: Weight = 20200658.18
Generation 172: Weight = 20200658.18
Generation 173: Weight = 20200658.17
Generation 174: Weight = 20200656.73
Generation 175: Weight = 20200650.65
Generation 176: Weight = 20200650.64
Generation 177: Weight = 20200646.41
Generation 178: Weight = 20200636.73
Generation 179: Weight = 20200636.73
Generation 180: Weight = 20200636.72
Generation 181: Weight = 20200636.71
Generation 182: Weight = 20200636.71
Generation 183: Weight = 20200636.70
Generation 184: Weight = 20200636.70
Generation 185: Weight = 20200636.69
Generation 186: Weight = 20200636.68
Generation 187: Weight = 20200636.68
Generation 188: Weight = 20200635.46
Generation 189: Weight = 20200635.45
Generation 190: Weight = 20200635.45
Generation 191: Weight = 20200635.44
Generation 192: Weight = 20200635.43
Generation 193: Weight = 20200635.42
Generation 194: Weight = 20200635.42
Generation 195: Weight = 20200635.41
Generation 196: Weight = 20200635.40
Generation 197: Weight = 20200635.39
Generation 198: Weight = 20200635.39
Generation 199: Weight = 20200635.38
Generation 200: Weight = 20200633.38
Run 1 final fitness = 20200633.38

⏱️ Total computation time: 545.20 seconds

✅ Final results saved to '/home/sepehr/VS Code/Project/F- GA_LoadSet2_Freq.xlsx'
(aco-env) sepehr@sepehr-HP-Laptop:~/VS Code$ 
